,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
614607,A-3336567,2,2020-12-31 20:53:00,2020-12-31 22:28:00,31.324683,-89.328906,31.325027,-89.328907,0.024,Incident on US-49 NB near HARDY ST Right lane blocked. Expect delays.,,U S Highway 49,R,Hattiesburg,Forrest,MS,39401,US,US/Central,KHBG,2020-12-31 20:53:00,70.0,70.0,87.0,29.68,10.0,S,17.0,0.13,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
614665,A-3336625,2,2020-12-31 20:47:44,2020-12-31 23:05:17,27.771023,-82.67125,27.770143,-82.67125,0.061,Incident on 28TH ST N near CENTRAL AVE Drive with caution.,2.0, 28th St S,L,Saint Petersburg,Pinellas,FL,33712-1163,US,US/Eastern,KSPG,2020-12-31 19:49:00,68.0,,88.0,30.05,10.0,,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
614676,A-3336636,2,2020-12-31 00:44:00,2020-12-31 06:15:34,38.066242,-122.225636,38.070652,-122.227556,0.322,EB 80 JEO TOLL PLAZA. B22-084 1097 W/ WHI LRG TK // NEG BLK SUV ON SCENE,,Carquinez Brg E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2020-12-31 00:54:00,50.0,50.0,89.0,30.15,10.0,W,8.0,0.01,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
614718,A-3336678,2,2020-12-31 10:37:00,2020-12-31 12:47:20,33.68053,-117.170766,33.6874,-117.172296,0.483,JSO. ALL LNS ARE BLOCKED,,Escondido Fwy N,R,Menifee,Riverside,CA,92584,US,US/Pacific,KF70,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
614763,A-3336724,2,2020-12-31 20:39:01,2020-12-31 21:04:47,39.109736,-94.566028,39.106738,-94.570312,0.309,Slow traffic on I-35 S - US-71 S - I-29 S from Paseo Blvd (I-35) to US-24/Independence Ave (I-35) due to accident.,,I-29 S,R,Kansas City,Jackson,MO,64106,US,US/Central,KMKC,2020-12-31 20:54:00,29.0,20.0,78.0,29.34,10.0,NE,10.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
614805,A-3336767,2,2020-12-31 20:23:00,2020-12-31 21:58:29,29.923722,-82.717156,29.925152,-82.719038,0.15,Incident on US-27 near SW JORDAN ST Drive with caution.,7953.0, SW US Highway 27,R,Fort White,Columbia,FL,32038-3506,US,US/Eastern,KLCQ,2020-12-31 20:15:00,66.0,66.0,100.0,29.98,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
614840,A-3336802,2,2020-12-31 08:13:00,2020-12-31 10:08:21,27.008189,-80.210034,27.028134,-80.230663,1.874,Incident on I-95 NB near MM 93 Drive with caution.,,I-95 N,R,Hobe Sound,Martin,FL,33455,US,US/Eastern,KSUA,2020-12-31 07:48:00,73.0,73.0,73.0,30.1,7.0,SE,18.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
614944,A-3336908,2,2020-12-31 21:28:56,2020-12-31 22:54:30,29.969161,-90.026301,29.969042,-90.025762,0.033,Incident on N CLAIBORNE AVE near HOUSE 4650 Drive with caution.,,N Claiborne Ave,R,New Orleans,Orleans,LA,70117,US,US/Central,KNEW,2020-12-31 21:35:00,73.0,73.0,87.0,29.8,9.0,SSE,14.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
614961,A-3336925,2,2020-12-31 02:38:04,2020-12-31 06:02:30,35.218016,-80.826592,35.218532,-80.826104,0.045,Incident on CHARLOTTETOWNE AVE near E 7TH ST Expect delays.,1401.0, Armory Dr,L,Charlotte,Mecklenburg,NC,28204-2419,US,US/Eastern,KCLT,2020-12-31 02:52:00,42.0,42.0,85.0,29.36,8.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615169,A-3337140,2,2020-12-31 02:08:00,2020-12-31 04:17:27,34.033319,-118.124219,34.033164,-118.137493,0.76,AT. [Rotation Request Comment] 1039 ON STAR TOWING 323-720-4606 20 OL W/ 2 FLT BEDS,,CA-60 W,R,Montebello,Los Angeles,CA,90640,US,US/Pacific,KEMT,2020-12-31 01:53:00,47.0,47.0,59.0,29.97,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615199,A-3337170,2,2020-12-31 21:03:00,2020-12-31 23:38:30,25.720163,-80.38369,25.742443,-80.3845,1.54,Incident on FL-821 NB near MM 23 Drive with caution.,,FL-821 N,R,Miami,Miami-Dade,FL,33175,US,US/Eastern,KTMB,2020-12-31 20:53:00,76.0,76.0,76.0,30.08,10.0,ESE,13.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615261,A-3337233,2,2020-12-31 03:30:16,2020-12-31 04:55:16,30.399798,-87.277638,30.399659,-87.277651,0.01,Incident on NAVY BLVD near HIGHWAY 98 Drive with caution.,739.0, N Navy Blvd,R,Pensacola,Escambia,FL,32507-1243,US,US/Central,KNPA,2020-12-31 05:56:00,66.0,66.0,93.0,29.94,8.0,E,9.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615265,A-3337237,2,2020-12-31 02:50:37,2020-12-31 05:35:30,35.212393,-80.686806,35.212413,-80.686713,0.005,Incident on PARKTON RD near HARRISBURG RD Drive with caution.,6998.0, Harrisburg Rd,L,Charlotte,Mecklenburg,NC,28215-4302,US,US/Eastern,KJQF,2020-12-31 02:55:00,41.0,41.0,81.0,29.44,7.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615409,A-3337383,2,2020-12-31 04:22:47,2020-12-31 06:00:35,32.759528,-97.063722,32.759528,-97.063481,0.014,Incident on I-30 EB near TX-360 Expect long delays.,969.0, N Watson Rd,L,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2020-12-31 04:15:00,39.0,29.0,76.0,29.35,10.0,N,21.0,,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615434,A-3337408,2,2020-12-31 02:02:43,2020-12-31 04:32:00,30.358756,-81.668716,30.350689,-81.668513,0.558,Slow traffic on I-95 S - FL-115 S from Golfair Blvd/Exit 355 (I-95) to 8th St/Exit 353D (I-95) due to accident.,,FL-115 S,R,Jacksonville,Duval,FL,32209,US,US/Eastern,KJAX,2020-12-31 01:56:00,57.0,57.0,100.0,30.09,0.5,CALM,0.0,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615449,A-3337423,2,2020-12-31 19:25:02,2020-12-31 22:07:12,32.941319,-96.743933,32.952326,-96.733468,0.973,Incident on US-75 NB near SPRING VALLEY RD Drive with caution.,,US-75 N,R,Richardson,Dallas,TX,75080,US,US/Central,KADS,2020-12-31 19:47:00,43.0,36.0,87.0,28.9,8.0,NE,13.0,,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615468,A-3337442,2,2020-12-31 05:06:11,2020-12-31 06:28:22,38.873459,-77.041958,38.878189,-77.037328,0.411,Incident on I-395 NB near I-395 Drive with caution.,,Arland D Williams Jr Memorial Bridge,R,Washington,District of Columbia,DC,20024,US,US/Eastern,KDCA,2020-12-31 04:52:00,49.0,44.0,83.0,30.02,10.0,SSW,13.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615590,A-3337564,2,2020-12-31 00:17:00,2020-12-31 01:56:56,37.986729,-120.286276,37.987179,-120.285053,0.073,Incident on CA-108 near DRAPER MINE RD Drive with caution.,16300.0, Draper Mine Rd,R,Sonora,Tuolumne,CA,95370-8411,US,US/Pacific,KO22,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
615787,A-3337762,2,2020-12-31 03:26:15,2020-12-31 04:41:15,26.166247,-80.159672,26.172237,-80.156972,0.446,Incident on I-95 NB near EXIT 31B Drive with caution.,,I-95 N,R,Fort Lauderdale,Broward,FL,33309,US,US/Eastern,KFXE,2020-12-31 03:53:00,74.0,74.0,79.0,30.08,10.0,ESE,17.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
615842,A-3337818,2,2020-12-31 20:51:00,2020-12-31 23:11:42,30.420995,-91.140545,30.4223,-91.139799,0.101,Incident on COLLEGE DR near RABEY ST Drive with caution.,3001.0, College Dr,L,Baton Rouge,East Baton Rouge,LA,70808-3118,US,US/Central,KBTR,2020-12-31 20:53:00,72.0,72.0,91.0,29.64,10.0,SSE,12.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
615850,A-3337826,2,2020-12-31 20:33:00,2020-12-31 21:48:28,25.733105,-80.315919,25.733093,-80.316347,0.027,Incident on SW 40TH ST WB near SW 75TH AVE Drive with caution.,7471.0, Bird Rd,R,Miami,Miami-Dade,FL,33155-6635,US,US/Eastern,KMIA,2020-12-31 20:53:00,75.0,75.0,79.0,30.09,10.0,ESE,17.0,,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
615965,A-3337941,2,2020-12-31 02:05:52,2020-12-31 06:33:35,25.923504,-80.260602,25.922189,-80.260543,0.091,Incident on NW 37TH AVE near HOUSE 16400 Drive with caution.,16442.0, NW 37th Ave,L,Opa Locka,Miami-Dade,FL,33054-6307,US,US/Eastern,KOPF,2020-12-31 01:53:00,72.0,72.0,76.0,30.08,10.0,ESE,16.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
615968,A-3337944,2,2020-12-31 00:48:21,2020-12-31 02:03:54,32.424806,-111.163219,32.424056,-111.163939,0.067,Incident on TANGERINE near I-10 Drive with caution.,,W Tangerine Rd,R,Marana,Pima,AZ,85653,US,US/Mountain,KRYN,2020-12-31 05:45:00,32.0,25.0,51.0,27.51,10.0,ESE,8.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
615982,A-3337958,2,2020-12-31 06:29:00,2020-12-31 08:06:35,39.995524,-76.734355,39.996734,-76.734498,0.084,Incident on N GEORGE ST near MASONIC DR Expect long delays.,2225.0, N George St,R,York,York,PA,17406-3201,US,US/Eastern,KMDT,2020-12-31 06:56:00,41.0,36.0,79.0,29.71,10.0,NW,7.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
615984,A-3337960,2,2020-12-31 18:23:44,2020-12-31 22:33:16,32.825319,-96.62616,32.816294,-96.641678,1.096,Slow traffic on R L Thornton Fwy W - US-67 S - I-30 W from Galloway Ave/Exit 59 (I-30) to Gus Thomasson Rd/Exit 56 (I-30) due to accident.,,I-30 W,R,Mesquite,Dallas,TX,75150,US,US/Central,KHQZ,2020-12-31 18:50:00,39.0,31.0,100.0,29.13,7.0,N,15.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
616057,A-3338037,2,2020-12-31 09:06:00,2020-12-31 10:49:22,37.93136,-77.467571,37.85029,-77.454731,5.645,Incident on I-95 SB near MM 99 Left lane blocked.,,I-95 S,R,Ruther Glen,Caroline,VA,22546,US,US/Eastern,KOFP,2020-12-31 08:54:00,53.0,53.0,86.0,29.91,9.0,SSW,8.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616064,A-3338045,2,2020-12-31 15:11:00,2020-12-31 16:35:25,37.833222,-122.294673,37.831662,-122.294202,0.111,Incident on I-80 WB near I-580 Drive with caution.,,Eastshore Fwy W,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2020-12-31 14:53:00,61.0,61.0,52.0,30.15,10.0,WNW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616120,A-3338102,2,2020-12-31 15:32:57,2020-12-31 16:55:19,35.914167,-78.676797,35.915457,-78.686857,0.57,Incident on I-540 WB near CREEDMOOR RD Expect delays.,,I-540 W,R,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,2020-12-31 15:51:00,55.0,55.0,96.0,29.72,2.0,WSW,5.0,0.01,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616235,A-3338217,2,2020-12-31 02:28:34,2020-12-31 04:19:16,30.003629,-90.031896,30.001379,-90.039566,0.485,Incident on I-10 WB near LOUISA ST Drive with caution.,,I-10 W,R,New Orleans,Orleans,LA,70126,US,US/Central,KNEW,2020-12-31 02:53:00,65.0,65.0,87.0,29.91,9.0,ESE,9.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
616331,A-3338313,2,2020-12-31 19:38:00,2020-12-31 20:53:27,26.360244,-81.761647,26.342179,-81.752636,1.367,Incident on I-75 SB near MM 117 Drive with caution.,,I-75 S,R,Bonita Springs,Lee,FL,34135,US,US/Eastern,KAPF,2020-12-31 19:53:00,75.0,75.0,76.0,30.05,9.0,ESE,10.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
616498,A-3338481,2,2020-12-31 16:52:10,2020-12-31 18:10:15,29.397562,-98.649494,29.398253,-98.649569,0.048,Incident on I-410 NB near US-90 Drive with caution.,,W US Highway 90,R,San Antonio,Bexar,TX,78227,US,US/Central,KSKF,2020-12-31 16:50:00,41.0,34.0,81.0,29.01,10.0,W,12.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616519,A-3338502,2,2020-12-31 01:33:34,2020-12-31 02:03:02,27.193926,-82.439805,27.177881,-82.435869,1.135,Slow traffic on I-75 S from FL-72/Exit 37 (I-75) to Laurel Rd/Exit 35 (I-75) due to accident.,,I-75 S,R,Sarasota,Sarasota,FL,34238,US,US/Eastern,KSRQ,2020-12-31 01:53:00,70.0,70.0,78.0,30.02,10.0,ESE,12.0,,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
616636,A-3338619,2,2020-12-31 09:51:00,2020-12-31 15:56:24,33.90663,-118.286801,33.89872,-118.286831,0.547,Incident on I-110 SB near ROSECRANS AVE Expect delays.,,Harbor Fwy S,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2020-12-31 09:53:00,54.0,54.0,64.0,29.92,10.0,CALM,0.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616664,A-3338647,2,2020-12-31 19:40:48,2020-12-31 20:55:48,34.19291,-79.767836,34.193665,-79.767895,0.052,Incident on S IRBY ST near HOUSE 279 Drive with caution.,,S Irby St,R,Florence,Florence,SC,29501,US,US/Eastern,KFLO,2020-12-31 19:34:00,57.0,57.0,96.0,30.02,2.0,CALM,0.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
616836,A-3338823,2,2020-12-31 13:12:00,2020-12-31 14:32:13,30.46162,-97.668102,30.456242,-97.666538,0.383,Incident on N I-35 SB near N I-35 Drive with caution.,,I-35 S,R,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2020-12-31 13:15:00,39.0,33.0,100.0,29.06,10.0,NNW,9.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616855,A-3338842,2,2020-12-31 17:50:03,2020-12-31 21:38:48,36.245967,-86.745418,36.243387,-86.748508,0.248,Incident on I-65 SB near EXIT 90A Expect long delays.,,I-65 S,R,Madison,Davidson,TN,37115,US,US/Central,KBNA,2020-12-31 17:53:00,41.0,35.0,86.0,29.49,10.0,NE,9.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
616863,A-3338850,2,2020-12-31 16:38:30,2020-12-31 16:59:30,34.0179,-117.529642,34.018271,-117.518941,0.613,Slow traffic on CA-60 E - Pomona Fwy E from Mission Blvd (CA-60) to Etiwanda Ave (CA-60) due to accident.,,CA-60 E,R,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2020-12-31 16:53:00,62.0,62.0,21.0,29.05,10.0,NE,16.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
616888,A-3338875,2,2020-12-31 22:39:08,2020-12-31 23:56:30,35.317196,-80.726545,35.318106,-80.728144,0.11,Incident on E MALLARD CREEK CHURCH RD near MARY ALEXANDER RD Expect delays.,699.0, E Mallard Creek Church Rd,R,Charlotte,Mecklenburg,NC,28262-0811,US,US/Eastern,KJQF,2020-12-31 22:50:00,52.0,52.0,100.0,29.47,0.25,CALM,0.0,,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
616915,A-3338903,2,2020-12-31 01:33:00,2020-12-31 02:48:18,28.00226,-82.326886,28.00469,-82.327152,0.169,Incident on I-75 near MM 261 Drive with caution.,,I-4 W,R,Seffner,Hillsborough,FL,33584,US,US/Eastern,KVDF,2020-12-31 01:35:00,70.0,70.0,78.0,30.08,10.0,ESE,9.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
616925,A-3338913,2,2020-12-31 17:14:34,2020-12-31 18:34:39,36.140674,-86.732178,36.138594,-86.728148,0.267,Incident on I-40 EB near MM 212 Drive with caution.,,I-40 E,R,Nashville,Davidson,TN,37210,US,US/Central,KBNA,2020-12-31 16:53:00,41.0,34.0,86.0,29.5,10.0,NE,12.0,,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
617064,A-3339052,2,2020-12-31 20:37:47,2020-12-31 22:59:35,34.206353,-79.798916,34.206602,-79.798835,0.018,Incident on CASHUA DR near SUMTER ST Drive with caution.,697.0, N Cashua Dr,L,Florence,Florence,SC,29501-2005,US,US/Eastern,KFLO,2020-12-31 20:39:00,57.0,57.0,96.0,30.04,4.0,CALM,0.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
617129,A-3339118,2,2020-12-31 19:52:39,2020-12-31 21:11:14,41.001201,-73.652397,40.988481,-73.666367,1.142,Crash on I-95 - New England Thruway southbound at Before Connecticut State Line (I-95) starting 11:52 AM 12/31/2020 [CARS CAD-203660140],,I-95 S,R,Greenwich,Fairfield,CT,06830,US,US/Eastern,KHPN,2020-12-31 19:56:00,36.0,28.0,64.0,29.83,10.0,NW,10.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
617177,A-3339166,2,2020-12-31 19:53:00,2020-12-31 21:28:28,25.73302,-80.335752,25.733183,-80.335759,0.011,Incident on SW 87TH AVE near SW 40TH ST Expect delays.,8698.0, Bird Rd,R,Miami,Miami-Dade,FL,33155-3216,US,US/Eastern,KMIA,2020-12-31 19:53:00,76.0,76.0,79.0,30.09,10.0,ESE,14.0,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
617224,A-3339213,2,2020-12-31 04:02:00,2020-12-31 05:18:34,33.980766,-117.841597,33.989286,-117.842757,0.592,Incident on CA-57 NB near PATHFINDER RD Right shoulder closed.,,CA-57 N,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2020-12-31 06:47:00,39.0,39.0,61.0,28.92,10.0,CALM,0.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
617227,A-3339216,2,2020-12-31 07:38:00,2020-12-31 09:33:21,27.996286,-82.547138,27.996286,-82.546288,0.052,Incident on HILLSBOROUGH AVE near EISENHOWER BLVD Drive with caution.,,W Hillsborough Ave,R,Tampa,Hillsborough,FL,33634,US,US/Eastern,KTPA,2020-12-31 07:53:00,70.0,70.0,81.0,30.06,10.0,ESE,8.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
617248,A-3339237,2,2020-12-31 12:11:00,2020-12-31 14:16:30,34.064213,-117.826508,34.065771,-117.830355,0.245,1039 LACOFD INCD 144,,I-10 W,R,Covina,Los Angeles,CA,91724,US,US/Pacific,KPOC,2020-12-31 12:32:00,57.0,57.0,36.0,28.85,10.0,SW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
617288,A-3339277,2,2020-12-31 05:41:40,2020-12-31 07:21:36,25.925127,-80.309489,25.924447,-80.309469,0.047,Incident on NW 67TH AVE SB near PALMETTO EXPY Drive with caution.,,NW 67th Ave,R,Hialeah,Miami-Dade,FL,33015,US,US/Eastern,KOPF,2020-12-31 05:37:00,72.0,72.0,78.0,30.08,10.0,ESE,16.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
617558,A-3339549,2,2020-12-31 01:59:51,2020-12-31 04:41:30,35.300687,-80.806837,35.301015,-80.807861,0.062,Incident on GIBBON RD near NEVIN RD Drive with caution.,5404.0, Nevin Rd,R,Charlotte,Mecklenburg,NC,28269-7359,US,US/Eastern,KJQF,2020-12-31 01:55:00,41.0,41.0,76.0,29.46,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
617678,A-3339670,2,2020-12-31 16:48:00,2020-12-31 18:56:45,34.072026,-118.075636,34.072096,-118.070526,0.292,* OFR -- Flair Dr / Aero Jet Ave. PLT DOES NOT MATCH VEH -- POSS SIMILAR PLT,,I-10 E,R,Rosemead,Los Angeles,CA,91770,US,US/Pacific,KEMT,2020-12-31 16:53:00,65.0,65.0,37.0,29.8,10.0,SSE,3.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
617691,A-3339683,2,2020-12-31 14:20:00,2020-12-31 15:12:00,43.633199,-93.325434,43.616149,-93.338454,1.346,Slow traffic on I-35 S from CR-46/Exit 11 (I-35) to US-65/Exit 8 (I-35) due to accident.,,I-35 S,R,Albert Lea,Freeborn,MN,56007,US,US/Central,KAEL,2020-12-31 14:15:00,21.0,10.0,93.0,28.81,7.0,SSE,10.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
617992,A-3339991,2,2020-12-31 01:48:00,2020-12-31 03:13:05,27.956336,-82.463981,27.956419,-82.46345,0.033,Incident on I-275 NB near ASHLEY DR Expect long delays.,,Doyle Carlton Dr,R,Tampa,Hillsborough,FL,33602,US,US/Eastern,KTPF,2020-12-31 01:55:00,70.0,70.0,78.0,30.07,10.0,ESE,7.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
618237,A-3340239,2,2020-12-31 02:10:12,2020-12-31 04:28:12,42.963154,-85.665431,42.962096,-85.665409,0.073,Incident on LA GRAVE AVE near WESTON ST Drive with caution.,,La Grave Ave SE,R,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2020-12-31 01:53:00,28.0,17.0,72.0,29.06,10.0,WNW,13.0,,Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
618261,A-3340263,2,2020-12-31 01:51:00,2020-12-31 04:56:27,33.936197,-118.046583,33.936233,-118.046412,0.01,BLK AUDI VS GRY TOYT CAMRY // ON SHOULDER,10733.0, Carmenita Rd,R,Whittier,Los Angeles,CA,90605-3227,US,US/Pacific,KFUL,2020-12-31 01:53:00,47.0,47.0,59.0,29.97,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
